vendor_account_nb,Max_final_score_date,Min_data_clctn_start_date,NM1_discount_pc,NM1_score_qt,NM1_channel_cd,NM1_rate_state_abbr_nm
24994950,2021-02-23,2020-10-13,12,171,EA,AL
73143349,2021-02-23,2020-10-13,35,92,EA,AL
49857189,2021-02-23,2020-10-13,28,143,EA,AL
23853104,2021-02-23,2020-10-13,28,138,EA,AL
29486024,2021-02-23,2020-10-13,21,155,EA,AL
42898828,2021-02-25,2020-10-15,21,159,IA,AL
44211871,2021-02-25,2020-10-15,25,145,IA,AL
33742499,2021-02-25,2020-10-15,31,120,IA,AL
81064150,2021-02-26,2020-10-15,40,34,EA,AL
83402987,2021-02-25,2020-10-15,25,147,EA,AL
19440632,2021-02-25,2020-10-15,28,142,EA,AL
40525703,2021-03-02,2020-11-02,21,156,IA,AL
24563165,2021-03-02,2020-10-16,29,127,EA,AL
50623289,2021-03-02,2020-10-16,29,133,EA,AL
47084198,2021-03-02,2020-10-16,40,47,EA,AL
41773693,2021-02-26,2020-10-16,12,178,EA,AL
10918040,2021-02-26,2020-10-16,25,146,EA,AL
90431150,2021-02-26,2020-10-16,29,132,EA,AL
94088392,2021-03-02,2020-10-18,29,128,EA,AL
34309141,2021-03-04,2020-10-20,0,998,EA,AL
20139164,2021-03-03,2020-10-21,25,144,EA,AL
32794293,2021-03-03,2020-10-21,15,0,IA,AL
79512666,2020-12-01,2020-11-11,0,0,EA,AL
13085478,2020-12-17,2020-11-16,0,0,IA,AL
94023322,2020-12-17,2020-11-16,0,0,IA,AL
86596578,2020-11-23,2020-11-19,0,0,EA,AL
79267165,2020-12-17,2020-11-25,0,0,IA,AL
38140003,2020-12-07,2020-12-03,0,0,EA,AL
11680854,2020-12-22,2020-12-10,15,997,IA,AL
71301788,2020-11-02,2020-06-11,32,109,EA,AL
77148503,2020-11-02,2020-06-11,32,100,EA,AL
87551530,2021-01-05,2020-08-07,31,119,IA,FL
59758408,2021-01-15,2020-06-12,28,139,IA,FL
50079056,2020-10-21,2020-09-25,0,0,IA,FL
78645444,2020-09-10,2020-09-09,0,0,IA,FL
96561610,2021-02-04,2020-11-06,10,997,EA,FL
40690608,2020-11-24,2020-11-06,10,997,EA,FL
36459605,2020-10-22,2020-06-10,12,168,EA,FL
90153620,2020-10-28,2020-06-11,29,133,IA,FL
11747286,2020-10-28,2020-07-23,12,175,IA,FL
38652509,2020-11-03,2020-06-16,0,0,EA,FL
80868487,2020-11-13,2020-06-18,29,125,IA,FL
47828338,2020-11-10,2020-06-29,21,159,IA,FL
13641624,2020-11-20,2020-06-29,25,152,EA,FL
38456306,2020-11-20,2020-06-29,32,111,EA,FL
72244616,2020-11-19,2020-07-07,21,166,IA,FL
28005166,2020-11-19,2020-07-07,12,169,IA,FL
22747503,2020-12-18,2020-07-08,21,157,IA,FL
13306617,2020-12-02,2020-07-20,0,998,EA,FL
47844418,2020-12-09,2020-07-27,0,998,EA,FL
52127161,2020-12-18,2020-07-30,21,157,IA,FL
25292199,2020-12-18,2020-07-30,35,80,IA,FL
66942735,2020-12-23,2020-08-10,10,0,EA,FL
77248912,2020-12-23,2020-08-10,21,161,EA,FL
22415975,2020-12-29,2020-08-11,29,131,EA,FL
99307479,2020-12-31,2020-08-12,28,137,EA,FL
56968267,2021-01-07,2020-08-13,29,131,EA,FL
90933888,2021-01-07,2020-08-13,40,53,EA,FL
43036089,2021-01-12,2020-09-30,0,998,IA,FL
17491192,2021-01-15,2020-08-18,0,997,IA,FL
93126021,2021-01-27,2020-08-20,12,180,IA,FL
95890435,2021-01-08,2020-08-26,31,119,EA,FL
70418905,2021-02-16,2020-08-28,28,142,IA,FL
37273954,2021-02-16,2020-08-28,0,998,IA,FL
56140626,2021-01-20,2020-08-29,32,106,IA,FL
93787322,2021-01-20,2020-08-29,28,139,IA,FL
41735747,2021-01-26,2020-09-02,21,156,IA,FL
47014233,2021-01-20,2020-09-02,0,998,IA,FL
61335995,2021-01-20,2020-09-02,0,998,IA,FL
74065820,2021-02-01,2020-09-04,0,998,EA,FL
55778408,2021-02-01,2020-09-04,0,998,EA,FL
77940459,2021-01-20,2020-09-10,21,159,IA,FL
81383027,2021-01-21,2020-09-11,10,997,EA,FL
52478421,2021-01-22,2020-09-12,28,137,IA,FL
76779169,2021-01-22,2020-09-12,31,116,EA,FL
60100838,2021-01-28,2020-09-14,28,138,IA,FL
68606747,2021-01-26,2020-09-15,0,998,EA,FL
88759065,2021-01-26,2020-09-15,29,129,IA,FL
49837417,2021-01-26,2020-09-15,25,153,IA,FL
57046308,2021-01-26,2020-09-15,21,166,EA,FL
71299749,2021-01-27,2020-09-17,0,998,IA,FL
62818298,2021-01-27,2020-09-17,35,75,EA,FL
73952980,2021-02-02,2020-09-21,25,152,EA,FL
39573192,2021-02-02,2020-09-21,21,155,EA,FL
72488326,2021-02-09,2020-09-29,0,998,IA,FL
93925172,2021-02-11,2020-10-01,12,171,IA,FL
23991877,2021-02-26,2020-10-01,0,998,IA,FL
41744331,2021-02-26,2020-10-01,29,130,IA,FL
90799313,2021-02-17,2020-10-07,28,139,EA,FL
59791613,2021-02-23,2020-10-12,31,121,EA,FL
73558227,2021-02-23,2020-10-12,28,143,EA,FL
97614994,2021-02-23,2020-10-12,32,111,EA,FL
82657306,2021-02-23,2020-10-13,21,155,EA,FL
57685314,2021-02-25,2020-10-15,0,998,EA,FL
78473606,2021-03-02,2020-10-16,32,101,IA,FL
58263921,2021-03-02,2020-10-16,32,109,IA,FL
72791280,2021-02-26,2020-10-16,12,175,EA,FL
83928794,2021-03-01,2020-10-17,0,998,IA,FL
35580815,2021-03-03,2020-10-21,0,998,EA,FL
22294198,2021-03-04,2020-10-22,21,165,EA,FL
61791297,2021-03-04,2020-10-22,12,175,EA,FL
26497401,2021-01-06,2020-07-14,29,129,EA,GA
68767897,2021-01-06,2020-07-23,29,125,EA,GA
34718433,2021-01-14,2020-08-07,32,109,EA,GA
34415596,2021-01-15,2020-09-08,21,158,EA,GA
74378999,2021-01-20,2020-10-20,32,97,EA,GA
59414482,2021-01-20,2020-08-31,12,170,EA,GA
95318039,2021-01-21,2020-09-25,25,148,EA,GA
43712277,2021-01-25,2020-09-30,31,121,EA,GA
49023759,2021-01-26,2020-09-19,0,998,EA,GA
64904348,2021-02-01,2020-08-25,0,998,EA,GA
51231412,2020-12-15,2020-08-07,35,82,EA,GA
31314558,2021-02-05,2020-09-10,25,144,EA,GA
65855412,2021-02-05,2020-09-10,25,145,EA,GA
56359159,2021-02-09,2020-10-30,25,145,EA,GA
76636935,2021-02-09,2020-09-23,40,52,EA,GA
36507751,2021-02-16,2020-06-11,25,147,EA,GA
58056345,2020-10-12,2020-10-08,0,0,EA,GA
35123067,2021-02-11,2020-08-05,28,141,EA,GA
60573834,2021-01-12,2020-08-03,31,119,EA,GA
93795435,2021-01-12,2020-08-03,0,998,EA,GA
97438683,2021-02-17,2020-11-18,31,112,EA,GA
91579504,2021-02-19,2020-09-22,5,186,EA,GA
21938230,2021-02-23,2020-07-13,5,182,EA,GA
59324626,2021-02-23,2020-09-09,32,107,EA,GA
83622128,2021-02-25,2020-07-17,0,998,EA,GA
30734170,2021-03-03,2020-09-03,32,107,EA,GA
11311344,2021-01-20,2020-09-07,29,133,EA,GA
77390551,2021-02-22,2020-09-18,0,998,EA,GA
95226339,2021-02-23,2020-10-15,35,69,EA,GA
52393945,2021-02-08,2020-10-08,25,144,EA,GA
25734562,2020-10-21,2020-06-12,31,114,EA,GA
75745653,2020-10-23,2020-06-18,5,183,EA,GA
43213785,2020-11-12,2020-08-06,28,138,EA,GA
51324371,2020-12-08,2020-09-02,21,155,EA,GA
43323267,2020-12-09,2020-09-12,25,150,EA,GA
71939216,2020-12-14,2020-09-08,35,69,EA,GA
38226139,2021-02-18,2020-08-26,25,146,EA,GA
76721927,2020-12-15,2020-08-03,25,153,EA,GA
81800734,2020-12-15,2020-06-28,10,0,EA,GA
66206448,2020-11-09,2020-06-19,28,135,EA,GA
68599541,2020-10-02,2020-06-16,0,0,EA,GA
41856136,2021-01-12,2020-07-08,0,998,EA,GA
73400742,2021-02-22,2020-07-08,29,130,EA,GA
88352826,2020-08-28,2020-08-20,0,0,EA,GA
12158185,2020-08-21,2020-08-20,0,0,EA,GA
11744075,2021-02-26,2020-10-05,29,129,EA,GA
38117274,2021-02-26,2020-10-05,28,140,EA,GA
38269502,2020-10-14,2020-09-03,0,0,EA,GA
86765202,2020-08-28,2020-08-25,0,0,EA,GA
89333702,2020-09-09,2020-09-09,0,0,IA,GA
75348410,2020-12-08,2020-08-21,29,131,EA,GA
60455558,2020-12-01,2020-06-13,12,169,EA,GA
20704060,2020-10-13,2020-10-09,0,0,EA,GA
70146482,2021-01-05,2020-08-19,32,110,EA,GA
88386204,2021-01-05,2020-08-12,29,128,EA,GA
37247253,2021-01-12,2020-08-06,29,127,EA,GA
24372272,2021-01-12,2020-09-01,28,141,EA,GA
56124831,2021-01-15,2020-08-19,0,997,EA,GA
36018742,2021-03-04,2020-08-19,12,178,EA,GA
86406515,2021-01-29,2020-09-15,21,162,IA,GA
83985092,2021-01-29,2020-09-15,25,151,IA,GA
61261582,2021-01-25,2020-10-20,0,998,EA,GA
60615741,2021-02-02,2020-06-23,21,164,EA,GA
54643058,2021-02-09,2020-07-21,29,133,IA,GA
33128181,2021-03-02,2020-11-24,5,181,EA,GA
98078948,2021-02-08,2020-07-04,25,152,EA,GA
21823702,2021-02-08,2020-07-04,0,998,EA,GA
88663814,2021-02-08,2020-07-04,28,138,EA,GA
42740185,2021-02-23,2020-09-03,12,170,EA,GA
66258127,2021-02-09,2020-11-04,0,998,EA,GA
21421202,2021-02-09,2020-07-16,28,141,EA,GA
80750223,2021-02-17,2020-10-19,5,189,EA,GA
92212306,2021-02-19,2020-07-01,21,160,EA,GA
59466135,2020-12-01,2020-11-28,0,0,IA,GA
22405230,2020-10-05,2020-10-01,0,0,IA,GA
95031730,2020-10-05,2020-10-01,0,0,IA,GA
97606561,2020-10-06,2020-06-18,32,100,EA,GA
25202845,2020-10-29,2020-07-23,0,0,EA,GA
36871547,2020-08-24,2020-07-23,35,65,EA,GA
59799899,2020-10-14,2020-07-14,21,163,EA,GA
92011651,2020-11-06,2020-09-28,0,0,EA,GA
80222760,2020-12-07,2020-07-08,21,159,EA,GA
64413224,2020-10-26,2020-06-15,25,149,IA,GA
41299981,2020-10-30,2020-07-22,40,47,EA,GA
63834428,2020-09-09,2020-09-09,0,0,EA,GA
53554572,2020-11-17,2020-06-15,40,54,EA,GA
69524414,2020-12-01,2020-10-03,0,0,IA,GA
17276181,2020-11-19,2020-07-10,12,176,EA,GA
26257335,2020-11-19,2020-07-10,12,175,EA,GA
37443821,2020-11-20,2020-06-26,5,182,EA,GA
75404566,2020-11-24,2020-07-08,21,156,EA,GA
63261442,2020-11-30,2020-07-13,35,76,EA,GA
41474116,2021-01-28,2020-07-24,31,120,EA,GA
62859836,2021-01-28,2020-07-24,2,212,EA,GA
86182479,2020-12-11,2020-07-17,25,146,EA,GA
61716545,2020-12-11,2020-07-17,0,998,EA,GA
28982652,2020-12-11,2020-06-26,5,192,IA,GA
36934304,2020-12-11,2020-06-26,29,131,IA,GA
61622954,2020-12-16,2020-07-21,0,998,EA,GA
13026571,2020-12-28,2020-07-03,28,136,EA,GA
10778765,2020-12-28,2020-07-03,29,133,EA,GA
90346384,2020-12-21,2020-08-05,21,163,EA,GA
87762192,2020-12-23,2020-09-08,31,118,IA,GA
66056325,2020-12-22,2020-07-06,10,0,IA,GA
39907555,2020-12-29,2020-06-26,12,180,IA,GA
80899745,2021-01-12,2020-07-30,31,123,EA,GA
79891117,2020-12-29,2020-07-10,10,0,IA,GA
60428830,2021-01-05,2020-08-11,25,147,IA,GA
53943472,2021-01-05,2020-06-09,40,58,EA,GA
79224887,2020-12-01,2020-08-31,0,0,EA,GA
65486961,2020-12-01,2020-08-31,0,0,EA,GA
86495011,2021-01-12,2020-07-29,25,146,EA,GA
82224650,2021-01-19,2020-08-03,12,174,EA,GA
73760868,2021-01-11,2020-06-22,5,181,EA,GA
16772170,2021-01-08,2020-09-14,25,152,EA,GA
73462008,2021-01-08,2020-09-14,25,146,EA,GA
63612298,2021-01-12,2020-07-06,21,156,EA,GA
60886457,2020-08-12,2020-08-11,0,0,IA,GA
55592500,2021-01-12,2020-10-13,12,177,EA,GA
18016810,2021-01-14,2020-08-20,21,163,EA,GA
23695861,2021-01-22,2020-08-18,31,115,EA,GA
35159856,2020-08-11,2020-08-03,0,0,EA,GA
24723161,2021-01-26,2020-08-28,0,998,EA,GA
47796514,2021-01-28,2020-06-15,40,40,IA,GA
63687029,2021-01-28,2020-06-15,31,112,IA,GA
88940196,2021-02-09,2020-10-09,21,162,EA,GA
55195396,2021-01-29,2020-09-18,0,998,EA,GA
60459630,2021-02-11,2020-09-09,12,179,IA,GA
72977364,2021-02-03,2020-09-22,12,167,IA,GA
33192691,2021-02-04,2020-08-17,0,998,EA,GA
43985297,2021-02-09,2020-10-05,32,95,IA,GA
60527635,2021-02-09,2020-10-05,28,134,IA,GA
63548668,2021-02-15,2020-08-31,29,127,EA,GA
36875604,2021-02-15,2020-08-31,35,64,EA,GA
13179119,2021-02-24,2020-07-07,29,131,EA,GA
31384007,2021-02-24,2020-07-07,31,123,EA,GA
56639255,2021-02-12,2020-11-02,29,132,EA,GA
15058255,2021-02-12,2020-11-02,21,155,EA,GA
91399085,2021-02-12,2020-09-29,35,77,EA,GA
66788096,2021-02-22,2020-09-15,40,47,EA,GA
83242988,2021-02-22,2020-09-15,35,79,EA,GA
52783101,2021-02-17,2020-11-06,29,127,EA,GA
65220915,2021-02-17,2020-11-06,25,147,EA,GA
44972744,2021-02-15,2020-08-03,31,116,IA,GA
34964089,2020-08-11,2020-08-03,0,0,IA,GA
97085818,2020-08-11,2020-08-03,0,0,IA,GA
89724807,2021-02-19,2020-06-16,28,141,EA,GA
97486740,2021-03-01,2020-06-19,29,129,EA,GA
96938182,2021-03-01,2020-06-17,12,176,EA,GA
65858713,2021-02-23,2020-10-20,21,160,IA,GA
46231807,2020-10-09,2020-10-08,0,0,IA,GA
56400235,2021-03-03,2020-09-23,28,140,EA,GA
89893630,2020-10-06,2020-09-28,0,0,EA,GA
38552433,2021-03-02,2020-10-02,21,157,EA,GA
99928202,2020-10-26,2020-07-23,12,173,IA,GA
51650513,2020-10-07,2020-06-18,10,0,IA,GA
62993302,2020-10-07,2020-06-18,10,0,IA,GA
27274695,2020-10-20,2020-10-07,0,0,EA,GA
36339098,2020-10-20,2020-10-07,0,0,EA,GA
74914221,2020-08-27,2020-08-26,0,0,EA,GA
18968828,2020-12-23,2020-06-09,35,63,EA,GA
85518253,2020-10-22,2020-06-18,32,105,EA,GA
53814494,2020-10-20,2020-06-06,28,143,EA,GA
41100903,2020-11-13,2020-06-08,35,90,EA,GA
72033409,2020-10-27,2020-06-08,25,149,IA,GA
57123062,2020-10-27,2020-06-08,31,115,IA,GA
71492005,2020-10-20,2020-06-08,32,104,EA,GA
49020564,2020-10-20,2020-06-08,12,168,EA,GA
73634614,2020-10-20,2020-06-08,28,142,EA,GA
69197142,2020-11-23,2020-11-20,0,0,EA,GA
58070375,2020-11-02,2020-06-09,29,129,IA,GA
59745911,2020-10-22,2020-06-10,12,180,EA,GA
64280902,2020-10-28,2020-06-11,25,148,EA,GA
11660160,2020-10-23,2020-06-11,35,74,EA,GA
27746770,2020-10-27,2020-07-14,12,175,IA,GA
38783156,2020-10-27,2020-07-14,25,151,IA,GA
74402079,2020-10-27,2020-07-14,21,161,IA,GA
59157751,2020-10-28,2020-06-11,29,132,EA,GA
54797625,2020-10-28,2020-06-11,29,129,EA,GA
58061189,2020-11-09,2020-06-11,0,998,EA,GA
93974854,2020-10-29,2020-06-11,21,158,EA,GA
38004903,2020-10-27,2020-06-12,28,137,IA,GA
96580311,2020-10-26,2020-06-12,25,147,EA,GA
43719498,2020-10-26,2020-06-12,5,185,EA,GA
48273828,2020-10-26,2020-06-12,29,128,EA,GA
63127111,2020-11-05,2020-06-12,25,153,IA,GA
20064002,2020-10-26,2020-06-12,28,138,EA,GA
49791091,2020-11-09,2020-06-12,29,132,IA,GA
28283969,2020-10-27,2020-06-13,5,188,EA,GA
22807956,2020-10-27,2020-06-13,29,131,EA,GA
99699669,2020-11-13,2020-06-15,31,122,EA,GA
76008668,2020-10-29,2020-06-15,0,998,IA,GA
85610794,2020-10-29,2020-06-15,21,156,IA,GA
77806641,2020-10-29,2020-06-15,31,121,IA,GA
87014442,2020-10-28,2020-06-16,32,100,IA,GA
30736204,2020-11-06,2020-06-16,31,123,EA,GA
93359635,2020-11-20,2020-06-16,35,87,EA,GA
88480771,2020-10-28,2020-06-16,28,140,EA,GA
91047756,2020-10-28,2020-06-16,28,137,EA,GA
83258965,2020-10-28,2020-06-16,28,138,EA,GA
76393705,2020-10-28,2020-06-16,31,112,EA,GA
94120269,2020-10-30,2020-06-17,12,174,IA,GA
23637226,2020-11-13,2020-06-17,29,131,IA,GA
69980565,2020-11-17,2020-06-18,35,89,EA,GA
16158408,2020-11-17,2020-06-18,35,65,EA,GA
71904474,2020-10-30,2020-06-17,31,116,EA,GA
23380153,2020-10-29,2020-06-17,35,83,EA,GA
30700892,2020-11-05,2020-06-18,31,117,EA,GA
68767339,2020-10-30,2020-06-18,25,150,EA,GA
56063470,2020-10-30,2020-06-18,31,115,EA,GA
72203496,2020-10-30,2020-06-18,21,163,EA,GA
45142318,2020-12-01,2020-06-19,40,35,IA,GA
52715949,2020-09-23,2020-09-22,0,0,EA,GA
75379828,2020-11-17,2020-09-25,0,0,EA,GA
64489158,2020-11-10,2020-06-19,28,143,EA,GA
35203174,2020-11-02,2020-06-19,31,115,EA,GA
61597082,2020-11-02,2020-06-19,21,165,EA,GA
10147508,2020-11-02,2020-06-19,12,170,EA,GA
92657401,2020-11-03,2020-06-20,28,142,EA,GA
94312307,2020-08-12,2020-06-22,0,0,EA,GA
29786540,2020-09-17,2020-09-15,0,0,EA,GA
13224514,2020-11-10,2020-06-22,21,159,EA,GA
95143125,2020-11-10,2020-06-23,28,139,EA,GA
27953974,2020-11-10,2020-06-23,12,167,EA,GA
25798263,2020-11-10,2020-06-23,10,0,EA,GA
10174900,2020-11-03,2020-06-23,12,171,EA,GA
83756327,2020-11-24,2020-06-23,28,137,EA,GA
51126079,2020-11-11,2020-06-24,32,109,EA,GA
78202808,2020-11-11,2020-06-24,31,119,EA,GA
41291637,2020-11-11,2020-06-24,31,124,EA,GA
59649136,2020-11-05,2020-06-24,25,153,EA,GA
36215825,2020-12-18,2020-06-25,25,145,EA,GA
74540974,2020-11-06,2020-06-25,12,171,EA,GA
77253446,2020-11-09,2020-06-26,25,149,EA,GA
18653754,2020-11-03,2020-06-26,12,170,IA,GA
25512866,2020-11-30,2020-06-26,29,132,EA,GA
17077170,2020-11-10,2020-06-29,25,149,EA,GA
17377707,2020-11-10,2020-06-29,31,123,EA,GA
59646151,2020-11-10,2020-06-29,25,151,EA,GA
17273797,2020-11-23,2020-06-30,28,134,EA,GA
74435667,2020-11-23,2020-06-30,32,96,EA,GA
25744813,2020-11-12,2020-06-30,21,156,EA,GA
98360297,2020-11-13,2020-07-01,29,128,EA,GA
59564593,2020-11-13,2020-07-01,29,128,EA,GA
77180662,2020-11-13,2020-07-01,31,120,EA,GA
90268140,2020-11-18,2020-07-01,31,122,EA,GA
47534186,2020-12-01,2020-10-08,0,0,EA,GA
64337454,2020-11-16,2020-08-20,25,153,EA,GA
94822915,2020-11-17,2020-07-02,40,49,EA,GA
66960170,2020-11-17,2020-07-02,32,109,EA,GA
85085308,2020-11-17,2020-07-03,25,154,EA,GA
66785737,2020-11-17,2020-07-03,12,170,IA,GA
45726686,2020-12-01,2020-07-04,28,138,EA,GA
18039973,2020-11-30,2020-07-04,40,48,IA,GA
40694559,2020-11-18,2020-07-05,21,156,EA,GA
78529353,2020-11-18,2020-07-06,32,100,EA,GA
87255453,2020-11-18,2020-07-06,29,133,EA,GA
56557405,2020-11-18,2020-08-21,5,190,EA,GA
17154851,2020-11-24,2020-07-07,21,162,EA,GA
84179635,2020-11-24,2020-07-07,0,998,EA,GA
26274390,2020-12-07,2020-07-30,21,161,EA,GA
10176130,2020-12-07,2020-07-30,12,169,EA,GA
20713402,2020-11-23,2020-07-09,31,123,EA,GA
59344128,2020-11-24,2020-07-10,25,152,EA,GA
58532225,2020-11-24,2020-08-05,25,150,EA,GA
65099541,2020-12-02,2020-07-13,31,116,EA,GA
98913502,2020-12-01,2020-07-13,5,182,IA,GA
91618132,2020-12-01,2020-07-13,0,998,IA,GA
91094052,2020-12-01,2020-07-13,25,146,IA,GA
64678235,2020-12-01,2020-07-15,29,130,EA,GA
77038388,2020-12-02,2020-07-15,28,136,EA,GA
42220607,2020-12-08,2020-07-15,28,138,IA,GA
29857325,2020-12-01,2020-07-17,21,156,EA,GA
14027408,2020-12-15,2020-07-17,21,160,IA,GA
88317927,2020-12-02,2020-07-17,31,119,EA,GA
99578353,2020-12-01,2020-07-17,32,103,EA,GA
60190455,2020-12-02,2020-07-20,5,183,EA,GA
49751998,2020-12-02,2020-07-20,12,167,EA,GA
55647373,2020-12-02,2020-07-20,29,130,EA,GA
26374715,2020-12-08,2020-07-21,28,138,EA,GA
89084225,2020-12-23,2020-07-21,29,125,EA,GA
30479103,2020-12-03,2020-07-21,12,177,EA,GA
18913942,2020-12-10,2020-07-21,28,143,EA,GA
63997088,2020-12-11,2020-07-21,25,146,EA,GA
91858880,2020-12-04,2020-07-21,32,104,IA,GA
48937238,2020-12-04,2020-07-22,32,110,EA,GA
56673906,2020-12-04,2020-07-22,32,111,EA,GA
92764963,2020-12-04,2020-07-22,40,49,EA,GA
45514959,2020-12-14,2020-07-22,31,121,EA,GA
42645546,2020-12-14,2020-07-22,25,148,EA,GA
67373268,2020-12-07,2020-07-23,29,126,EA,GA
44454992,2020-12-09,2020-07-23,12,177,EA,GA
12100641,2020-12-22,2020-07-24,35,64,EA,GA
73507947,2020-12-22,2020-07-24,25,148,EA,GA
34289603,2020-12-08,2020-07-24,25,152,EA,GA
74076586,2020-12-14,2020-07-24,21,163,EA,GA
72479956,2020-12-30,2020-07-24,25,149,EA,GA
46514644,2020-12-08,2020-07-24,12,174,EA,GA
64767009,2020-12-29,2020-07-24,21,158,EA,GA
58566544,2020-12-29,2020-07-24,21,164,EA,GA
34950756,2020-12-08,2020-07-25,28,141,EA,GA
18584335,2020-12-09,2020-07-27,0,998,EA,GA
80823711,2020-12-09,2020-07-27,5,188,EA,GA
87687490,2020-12-16,2020-07-27,25,144,EA,GA
87460307,2020-12-16,2020-07-27,29,133,EA,GA
69991153,2020-12-10,2020-07-28,31,122,EA,GA
62832980,2020-12-10,2020-07-28,12,171,EA,GA
92367457,2020-12-10,2020-07-28,0,998,EA,GA
22659294,2020-12-11,2020-07-29,25,148,EA,GA
38687522,2020-12-14,2020-07-30,29,132,EA,GA
50650036,2020-12-15,2020-07-31,12,175,EA,GA
41925070,2020-12-15,2020-07-31,5,189,EA,GA
99621502,2020-12-15,2020-07-31,31,113,EA,GA
33082229,2020-12-22,2020-08-01,25,149,EA,GA
47983067,2020-12-23,2020-08-03,21,165,IA,GA
29869975,2020-12-29,2020-08-26,28,139,IA,GA
62191793,2020-12-29,2020-08-26,29,126,IA,GA
46070727,2020-12-16,2020-08-03,21,156,EA,GA
53108658,2020-12-17,2020-08-03,31,112,EA,GA
12031186,2020-12-30,2020-08-04,29,133,EA,GA
18336659,2020-12-18,2020-08-05,40,52,EA,GA
10547967,2020-12-18,2020-08-05,5,186,EA,GA
79901687,2020-12-29,2020-08-05,40,48,IA,GA
75589910,2020-12-18,2020-08-05,21,156,EA,GA
45788893,2020-12-18,2020-08-05,28,135,EA,GA
60715016,2020-12-22,2020-08-05,21,163,EA,GA
42647393,2020-12-29,2020-08-05,5,187,EA,GA
54401860,2020-12-14,2020-11-16,0,0,EA,GA
37617968,2020-12-21,2020-08-06,25,154,EA,GA
78668553,2020-12-29,2020-08-25,28,137,IA,GA
35293797,2020-12-29,2020-08-25,25,152,IA,GA
41828852,2020-12-21,2020-08-06,21,158,EA,GA
91836039,2020-12-29,2020-08-06,21,161,EA,GA
79690221,2020-12-22,2020-08-07,29,128,EA,GA
73222909,2020-12-16,2020-08-07,32,100,EA,GA
74479583,2020-12-16,2020-08-07,28,137,EA,GA
38672747,2020-12-29,2020-08-07,35,75,EA,GA
94168637,2020-12-29,2020-08-08,21,157,EA,GA
75193297,2020-12-29,2020-08-08,12,176,EA,GA
89611758,2020-12-23,2020-08-10,21,158,IA,GA
95646297,2020-12-23,2020-08-10,25,144,EA,GA
84832123,2020-12-29,2020-08-11,40,51,EA,GA
99957964,2020-12-28,2020-08-11,21,156,IA,GA
24971500,2020-12-28,2020-08-11,35,70,EA,GA
52510526,2021-01-06,2020-08-11,28,137,EA,GA
60935971,2020-12-28,2020-08-11,40,36,EA,GA
86978280,2021-03-04,2020-08-12,12,170,EA,GA
80890364,2021-03-04,2020-08-12,32,97,EA,GA
59217658,2020-12-29,2020-08-12,12,178,EA,GA
61342159,2021-01-12,2020-08-12,35,71,EA,GA
58720043,2021-01-14,2020-08-12,12,175,EA,GA
54158418,2020-12-29,2020-08-13,5,182,IA,GA
12911250,2021-01-15,2020-08-14,0,997,EA,GA
94251725,2020-12-29,2020-08-14,0,998,EA,GA
58498754,2020-09-03,2020-09-03,0,0,EA,GA
56426705,2020-12-31,2020-08-26,28,136,EA,GA
23336898,2020-12-31,2020-08-26,25,151,EA,GA
22213571,2020-12-29,2020-08-15,28,135,IA,GA
40417625,2020-12-29,2020-08-16,25,154,EA,GA
60236265,2020-12-30,2020-08-17,28,136,EA,GA
60589942,2021-01-04,2020-08-17,12,176,IA,GA
38459035,2020-12-30,2020-08-17,25,148,EA,GA
44049489,2020-12-30,2020-08-17,25,147,IA,GA
25496757,2021-01-11,2020-08-18,0,998,IA,GA
73431483,2021-01-07,2020-08-18,28,138,EA,GA
88548322,2020-12-31,2020-08-18,2,198,EA,GA
66669006,2021-01-04,2020-08-19,35,79,EA,GA
82781409,2021-01-04,2020-08-19,21,158,EA,GA
14747208,2021-01-05,2020-08-20,21,166,EA,GA
57875140,2021-01-05,2020-08-20,12,171,EA,GA
20194226,2021-01-05,2020-08-20,28,138,EA,GA
52666701,2021-01-11,2020-08-20,0,998,IA,GA
19102725,2021-01-05,2020-08-20,35,88,EA,GA
97801603,2021-01-15,2020-08-20,25,148,EA,GA
24979368,2021-01-15,2020-08-20,31,112,EA,GA
76501844,2021-01-05,2020-08-21,25,151,EA,GA
25607975,2021-01-05,2020-08-21,0,998,EA,GA
42362702,2021-01-05,2020-08-21,5,188,EA,GA
70068846,2021-01-05,2020-08-21,28,142,EA,GA
67281331,2021-01-05,2020-08-21,0,998,EA,GA
67002867,2021-01-05,2020-08-21,21,165,EA,GA
80085706,2021-01-05,2020-08-21,21,162,EA,GA
43688653,2021-01-05,2020-08-21,32,99,EA,GA
90488659,2021-01-05,2020-08-21,29,131,EA,GA
46661970,2020-08-24,2020-08-21,0,0,EA,GA
58950739,2021-01-05,2020-08-21,29,128,EA,GA
63542677,2020-09-29,2020-09-28,0,0,EA,GA
68372608,2021-01-05,2020-08-22,12,179,EA,GA
60409547,2021-01-15,2020-08-22,40,997,EA,GA
62052442,2021-01-05,2020-08-22,0,998,IA,GA
31706639,2021-01-11,2020-08-23,12,170,IA,GA
85762024,2021-01-06,2020-08-24,12,175,EA,GA
19497423,2021-01-12,2020-08-25,25,150,IA,GA
14460017,2021-01-07,2020-08-25,35,65,EA,GA
49712036,2021-01-07,2020-08-25,0,998,EA,GA
77021802,2021-01-12,2020-08-25,0,998,EA,GA
